Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,47268,Danny Morgan,Männlich,1993-11-09,Kein Austritt,Bürokraft,Masterabschluss,51,1973-06-13,E5,Ja,0,Ja,16,Ja,Ja,0,6,11,Sabbatical,5,Büro,0.99,4431,0,Beförderung,41314.14384084777,5,21,Ja,Mittellevel,Vollzeit,5.357489022896647,31,0,1.2972903689236895e-05
2024,12,82141,Dr. Linda Fleming MD,Männlich,2011-12-18,Kein Austritt,Leitung Büro,Masterabschluss,37,1987-03-14,E8,Ja,2,Nein,30,Ja,Ja,1,21,15,Sabbatical,2,Büro,0.65,204,0,5,85409.16347929178,9,17,Ja,4,Vollzeit,5.660169422195645,13,0,1.287555763682371e-05
2024,12,98228,Stephanie Cole,Weiblich,2008-09-12,Kein Austritt,Fachkraft,Berufsausbildung,47,1977-09-14,E6,Ja,4,Ja,20,Ja,Ja,0,15,0,keine,5,Büro,0.51,0,0,7,48971.82762877452,7,16,Nein,1,Homeoffice,10.0,16,0,1.273234763243309e-05
2024,12,90961,Sara Barton,Weiblich,2013-03-19,Kein Austritt,Unterabteilungsleiter,Masterabschluss,38,1986-05-20,E10,Ja,0,Ja,29,Ja,Ja,1,42,40,Erkrankung mit Reha,2,Büro,0.99,4766,3,7,80314.40799792584,8,7,Nein,3,Vollzeit,1.0,11,0,1.2707718440056011e-05
2024,12,95353,Michael Martin,Männlich,2001-06-22,Kein Austritt,Fachkraft,Doktorrand,53,1971-03-18,E6,Ja,4,Ja,14,Ja,Ja,0,11,0,keine,5,Büro,0.89,448,0,10,51821.23808546116,8,5,Nein,4,Vollzeit,10.0,23,0,1.2664342961966885e-05
2024,12,10350,Jeffrey Chavez,Weiblich,1992-04-18,Kein Austritt,Bürokraft,Masterabschluss,54,1969-12-26,E5,Ja,2,Ja,13,Nein,Ja,1,16,0,keine,4,Büro,0.11,2470,0,Keine Veränderung,62044.44232567836,2,8,Ja,Mittellevel,Teilzeit,9.820694917380884,32,0,1.257294753616048e-05
2024,12,55239,Rachael Bailey,Männlich,2010-12-05,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,39,1985-06-09,E10,Ja,3,Ja,28,Ja,Ja,0,35,5,keine,4,Landeszentrale,0.13,0,1,6,79343.90136616355,0,18,Ja,4,Homeoffice,10.0,14,0,1.2548789317944709e-05
2024,12,17512,Debbie Schmidt,Weiblich,1999-02-01,Kein Austritt,Fachkraft,Bachelorabschluss,50,1973-12-13,E6,Ja,5,Nein,17,Nein,Ja,1,26,0,keine,3,Büro,0.17,983,0,3,48946.66012208974,3,17,Ja,3,Vollzeit,10.0,25,0,1.2477846094049614e-05
2024,12,93062,Charles Thornton Jr.,Männlich,1991-01-22,Kein Austritt,Abteilungsleiter,Bachelorabschluss,60,1964-06-22,E12,Ja,1,Ja,7,Ja,Ja,2,33,12,keine,1,Büro,0.59,2806,2,0,79732.41810105764,9,22,Ja,3,Teilzeit,6.5573847279110895,33,0,1.2464671986028552e-05
2024,12,82544,Nathan Freeman,Weiblich,1995-11-11,Kein Austritt,Bürokraft,Bachelorabschluss,48,1976-02-11,E5,Ja,3,Nein,19,Ja,Ja,0,20,0,keine,4,Büro,0.3,2006,0,Keine Veränderung,48123.889299615505,7,15,Ja,Seniorlevel,Teilzeit,10.0,29,0,1.2449813539542716e-05
2024,12,66355,Stephen Ross,Weiblich,2005-11-24,Kein Austritt,Bürokraft,Berufsausbildung,45,1979-01-10,E5,Ja,3,Ja,22,Nein,Ja,1,27,1,Krankheit,5,Büro,0.16,0,0,4,64584.0782761859,10,14,Ja,1,Vollzeit,8.787795603264598,19,0,1.2437721153846923e-05
2024,12,26198,Marcus Sutton,Weiblich,2017-10-01,Kein Austritt,Fachkraft,Bachelorabschluss,27,1997-04-28,E6,Ja,2,Ja,40,Nein,Ja,0,27,0,keine,3,Büro,0.62,0,0,4,48284.66538183094,2,6,Nein,3,Teilzeit,10.0,7,0,1.238468427484453e-05
2024,12,48175,Theresa Williams,Weiblich,2001-09-26,Kein Austritt,Bürokraft,Doktorrand,48,1976-08-16,E5,Ja,4,Ja,19,Ja,Ja,2,22,0,keine,2,Büro,0.98,0,0,Beförderung,65393.658938865825,4,18,Ja,Seniorlevel,Homeoffice,10.0,23,0,1.2291715540240516e-05
2024,12,30672,Amanda Sullivan MD,Männlich,1991-12-25,Kein Austritt,Abteilungsleiter,Bachelorabschluss,58,1966-02-09,E12,Ja,5,Ja,9,Nein,Ja,2,38,12,Krankheit,4,Büro,0.77,1077,2,0,80275.76185638293,3,6,Ja,2,Homeoffice,7.773457326344002,33,0,1.2282397237485612e-05
2024,12,34379,Aaron Schneider,Männlich,1995-08-28,Kein Austritt,Abteilungsleiter,Masterabschluss,59,1964-12-19,E12,Ja,5,Ja,8,Nein,Ja,0,39,7,Krankheit,5,Bund,0.94,0,2,2,87754.82682638666,9,13,Ja,4,Teilzeit,10.0,29,0,1.2112284164750824e-05
2024,12,72518,Diane Evans,Weiblich,1989-02-01,Kein Austritt,Unterabteilungsleiter,Masterabschluss,58,1966-07-13,E10,Ja,5,Ja,9,Nein,Ja,1,39,15,keine,4,Büro,0.81,3894,3,Keine Veränderung,73656.45836377329,4,17,Ja,Seniorlevel,Homeoffice,10.0,35,0,1.2106032170147957e-05
2024,12,11745,Sandra Valencia,Weiblich,1992-05-19,Kein Austritt,Abteilungsleiter,Doktorrand,57,1966-12-11,E12,Ja,5,Nein,10,Nein,Ja,1,32,7,Sabbatical,2,Büro,0.16,0,2,9,75776.16306016894,7,11,Ja,2,Teilzeit,10.0,32,0,1.2073348970491213e-05
2024,12,32336,Kathleen Boyd,Männlich,2001-06-13,Kein Austritt,Leitung Büro,Berufsausbildung,60,1964-09-24,E8,Ja,4,Ja,7,Ja,Ja,2,37,7,keine,2,Büro,0.29,0,0,0,78124.3093921498,5,7,Nein,2,Teilzeit,9.906184308692067,23,0,1.2065841404546784e-05
2024,12,13549,Erica Walter,Männlich,2006-10-03,Kein Austritt,Leitung Büro,Masterabschluss,42,1982-06-02,E8,Ja,3,Ja,25,Ja,Ja,1,26,5,Krankheit,3,Büro,0.56,1651,0,9,106746.037949426,0,16,Ja,4,Vollzeit,10.0,18,0,1.2041698575896818e-05
2024,12,46471,Mrs. Diane Reyes,Männlich,1994-02-02,Kein Austritt,Bürokraft,Doktorrand,55,1969-07-02,E5,Ja,5,Ja,12,Ja,Ja,1,12,0,keine,3,Landeszentrale,0.67,0,0,Keine Veränderung,49939.787249446155,3,6,Ja,Seniorlevel,Teilzeit,10.0,30,0,1.1992631653447227e-05
2024,12,73680,Ellen Smith,Männlich,2011-05-21,Kein Austritt,Bürokraft,Bachelorabschluss,35,1989-02-21,E5,Ja,4,Ja,32,Ja,Ja,2,10,0,keine,5,Büro,0.89,0,0,6,50923.09171021642,0,12,Nein,1,Homeoffice,10.0,13,0,1.1869532856866893e-05
2024,12,62098,Katherine Salas,Weiblich,1996-05-27,Kein Austritt,Fachkraft,Masterabschluss,49,1975-04-20,E6,Ja,4,Ja,18,Ja,Ja,0,13,0,keine,1,Büro,0.44,3909,0,Seitlicher Wechsel,49035.399020792785,5,24,Ja,Executivelevel,Teilzeit,7.740334037694433,28,0,1.1865773023257102e-05
2024,12,25814,Aimee Turner,Weiblich,1995-04-19,Kein Austritt,Bürokraft,Bachelorabschluss,52,1972-11-15,E5,Ja,4,Ja,15,Ja,Ja,2,5,0,keine,2,Büro,0.58,4191,0,Seitlicher Wechsel,63967.66100612926,1,20,Ja,Mittellevel,Vollzeit,10.0,29,0,1.1762546959552738e-05
2024,12,67129,Melissa Schmidt,Weiblich,2013-08-24,Kein Austritt,Abteilungsleiter,Berufsausbildung,40,1984-06-15,E12,Ja,1,Nein,27,Ja,Ja,1,36,10,Krankheit,5,Büro,0.1,0,2,9,90804.46970156411,7,24,Ja,1,Vollzeit,6.915834824857963,11,0,1.1673158897887854e-05
2024,12,45654,Renee Lucas,Weiblich,2009-10-17,Kein Austritt,Leitung Büro,Berufsausbildung,38,1986-08-02,E8,Ja,3,Nein,29,Ja,Ja,2,29,5,Krankheit,4,Büro,0.68,4359,0,7,84033.29650333067,10,14,Ja,2,Vollzeit,10.0,15,0,1.1669356677423285e-05
2024,12,33490,Kyle Williams,Weiblich,2009-12-12,Kein Austritt,Abteilungsleiter,Berufsausbildung,44,1980-01-09,E12,Ja,0,Ja,23,Nein,Ja,2,32,7,Elternzeit,5,Büro,0.52,3543,2,7,122215.54199247986,9,11,Ja,4,Homeoffice,8.164191730880749,15,0,1.1651462039060372e-05
2024,12,78180,Heather Bradford,Weiblich,2007-10-06,Kein Austritt,Abteilungsleiter,Doktorrand,42,1982-04-09,E12,Ja,2,Ja,25,Ja,Ja,0,31,5,Elternzeit,1,Büro,0.33,0,2,8,122087.08714008582,7,10,Ja,2,Homeoffice,10.0,17,0,1.1647489317091352e-05
2024,12,34194,Karen Ross,Männlich,1999-03-21,Kein Austritt,Leitung Büro,Doktorrand,55,1969-09-11,E8,Ja,5,Nein,12,Ja,Ja,0,17,5,Elternzeit,4,Büro,0.96,0,0,3,85313.25500955968,6,5,Ja,1,Homeoffice,9.906995603264598,25,0,1.1646067515851845e-05
2024,12,50826,Dylan Foster,Weiblich,2000-05-26,Kein Austritt,Abteilungsleiter,Doktorrand,44,1980-03-20,E12,Ja,2,Ja,23,Ja,Ja,2,33,7,keine,2,Büro,0.67,2768,2,3,97285.47273690724,2,9,Nein,4,Vollzeit,8.221419422195643,24,0,1.158799665308107e-05
2024,12,59372,Christopher Freeman,Männlich,2003-10-07,Kein Austritt,Fachkraft,Berufsausbildung,46,1978-07-23,E6,Ja,5,Nein,21,Ja,Ja,2,19,0,keine,5,Büro,0.2,4166,0,2,64184.06762383421,4,11,Nein,3,Vollzeit,10.0,21,0,1.1544513456144818e-05
2024,12,31986,Jared Ballard,Männlich,2007-10-03,Kein Austritt,Unterabteilungsleiter,Doktorrand,43,1981-07-20,E10,Ja,5,Ja,24,Ja,Ja,1,40,20,Sabbatical,5,Büro,0.72,1099,3,10,74748.37614352816,8,15,Ja,3,Vollzeit,9.926150787163529,17,0,1.1450444195986231e-05
2024,12,24987,Cassandra Landry,Männlich,2005-02-19,Kein Austritt,Fachkraft,Masterabschluss,44,1980-05-23,E6,Ja,4,Nein,23,Ja,Ja,1,16,3,Krankheit,4,Büro,0.82,1038,0,9,60629.42408764012,8,9,Ja,2,Homeoffice,7.906070881439216,19,0,1.1378390497874113e-05
2024,12,77108,Tracy Foster,Männlich,2009-08-15,Kein Austritt,Abteilungsleiter,Bachelorabschluss,47,1977-09-17,E12,Ja,5,Ja,20,Ja,Ja,2,36,5,Krankheit,4,Büro,0.57,4773,2,4,98843.9327871,4,17,Nein,3,Homeoffice,9.828142091540656,15,0,1.1363109197220528e-05
2024,12,65632,Pamela Hubbard,Männlich,2014-07-24,Kein Austritt,Bürokraft,Doktorrand,44,1980-03-11,E5,Ja,5,Ja,23,Nein,Ja,1,16,0,keine,2,Büro,0.5,0,0,6,53945.28315275922,4,21,Ja,3,Teilzeit,10.0,10,0,1.1326606515941547e-05
2024,12,36233,Danny Moreno,Männlich,2007-10-25,Kein Austritt,Fachkraft,Bachelorabschluss,43,1980-12-18,E6,Ja,1,Nein,24,Nein,Ja,1,22,0,keine,2,Büro,0.82,0,0,9,44713.60655696386,6,11,Ja,2,Teilzeit,7.530918461869499,17,0,1.1236528916940631e-05
2024,12,61569,Meagan Patterson,Weiblich,2015-07-09,Kein Austritt,Bürokraft,Bachelorabschluss,31,1993-05-16,E5,Ja,2,Ja,36,Ja,Ja,2,16,0,keine,3,Landeszentrale,0.91,2648,0,1,49044.376080962174,0,22,Nein,3,Teilzeit,10.0,9,0,1.1128950481681636e-05
2024,12,98755,Erin Figueroa,Männlich,2002-08-11,Kein Austritt,Abteilungsleiter,Berufsausbildung,51,1973-03-01,E12,Ja,5,Nein,16,Ja,Ja,0,29,8,Elternzeit,3,Büro,0.06,0,2,8,107084.53507074126,4,8,Ja,4,Homeoffice,7.718191730880752,22,0,1.1121822069679813e-05
2024,12,48643,Sarah Jordan,Männlich,2014-08-08,Kein Austritt,Bürokraft,Bachelorabschluss,32,1992-07-24,E5,Ja,5,Ja,35,Nein,Ja,1,11,6,Krankheit,2,Büro,0.68,1710,0,5,47038.18630714253,7,15,Ja,4,Homeoffice,6.528175774002335,10,0,1.1100203560651229e-05
2024,12,77715,Laurie Sanchez,Weiblich,2000-01-14,Kein Austritt,Bürokraft,Doktorrand,41,1983-11-06,E5,Ja,2,Nein,26,Ja,Ja,1,17,0,keine,5,Büro,0.99,0,0,Seitlicher Wechsel,47813.16713426869,10,23,Ja,Einstiegslevel,Teilzeit,10.0,24,0,1.100282661839048e-05
2024,12,52002,Rachel Yang,Weiblich,2005-03-19,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,47,1977-07-17,E10,Ja,0,Ja,20,Nein,Ja,0,26,3,Krankheit,5,Büro,0.8,0,1,1,100643.8388557237,7,8,Nein,4,Teilzeit,9.398285706361424,19,0,1.0983195043697879e-05
2024,12,72746,Kayla Rodriguez,Männlich,2000-05-10,Kein Austritt,Fachkraft,Berufsausbildung,48,1975-12-02,E6,Ja,4,Ja,19,Nein,Ja,2,23,0,keine,1,Büro,0.25,0,0,Seitlicher Wechsel,66357.1025873857,2,5,Ja,Mittellevel,Teilzeit,10.0,24,0,1.096901784132476e-05
2024,12,67707,Justin Mcbride,Weiblich,2006-01-13,Kein Austritt,Leitung Landeszentrale,Berufsausbildung,44,1980-08-27,E10,Ja,2,Nein,23,Ja,Ja,2,24,6,keine,3,Büro,0.75,4715,1,4,88292.54181940405,8,11,Ja,3,Vollzeit,9.336707326344,18,0,1.0868575064966268e-05
2024,12,70236,Karen Graham,Männlich,1997-05-09,Kein Austritt,Fachkraft,Berufsausbildung,54,1970-06-27,E6,Ja,4,Ja,13,Nein,Ja,1,19,0,keine,5,Büro,0.21,0,0,Keine Veränderung,62003.91635603216,1,6,Ja,Executivelevel,Homeoffice,10.0,27,0,1.0809575713389443e-05
2024,12,87415,Dylan Young,Weiblich,2020-07-23,Kein Austritt,Bürokraft,Doktorrand,29,1995-07-19,E5,Ja,1,Ja,38,Ja,Ja,1,17,0,keine,4,Büro,0.44,3805,0,1,60894.936933142315,1,22,Nein,3,Teilzeit,10.0,4,0,1.0646109414383164e-05
2024,12,57572,Melissa Clark,Männlich,2010-03-07,Kein Austritt,Fachkraft,Doktorrand,43,1981-01-26,E6,Ja,4,Ja,24,Nein,Ja,2,9,0,keine,2,Bund,0.93,0,0,4,51457.87761945292,8,20,Ja,1,Homeoffice,10.0,14,0,1.0631234953803052e-05
2024,12,17076,Joseph Turner,Weiblich,2005-02-25,Kein Austritt,Bürokraft,Doktorrand,39,1985-06-20,E5,Ja,2,Nein,28,Nein,Ja,1,15,0,keine,4,Büro,0.14,0,0,3,57573.09544030344,7,11,Ja,4,Teilzeit,10.0,19,0,1.060522528015128e-05
2024,12,50012,Anthony Wells,Weiblich,1995-01-14,Kein Austritt,Leitung Büro,Berufsausbildung,54,1970-10-14,E8,Ja,0,Ja,13,Ja,Ja,2,31,5,Sabbatical,2,Büro,0.18,0,0,8,80785.33056612515,0,9,Ja,4,Vollzeit,10.0,29,0,1.0538543663593106e-05
2024,12,84076,Luke Bush,Männlich,2012-07-14,Kein Austritt,Leitung Büro,Masterabschluss,40,1984-09-05,E8,Ja,0,Ja,27,Nein,Ja,0,27,10,keine,5,Büro,0.26,1294,0,10,94392.34188061731,4,23,Ja,3,Teilzeit,6.025152273974662,12,0,1.0507164590887353e-05
2024,12,73451,Steven Miller,Weiblich,1999-02-24,Kein Austritt,Leitung Büro,Berufsausbildung,50,1974-06-09,E8,Ja,3,Ja,17,Ja,Ja,0,28,5,keine,4,Büro,0.35,0,0,10,93513.48827898124,1,6,Nein,1,Vollzeit,10.0,25,0,1.0495163444142752e-05
2024,12,80112,Kelly Callahan,Männlich,2004-05-14,Kein Austritt,Leitung Büro,Bachelorabschluss,48,1976-10-20,E8,Ja,0,Ja,19,Ja,Ja,2,28,5,Elternzeit,5,Bund,0.14,1931,0,2,85758.42802432056,10,16,Ja,4,Homeoffice,10.0,20,0,1.045962687487154e-05
2024,12,92429,Raymond Porter,Weiblich,2010-08-22,Kein Austritt,Bürokraft,Masterabschluss,38,1986-07-05,E5,Ja,4,Ja,29,Ja,Ja,0,11,2,Krankheit,5,Bund,0.57,0,0,1,49875.16413194026,10,7,Nein,3,Teilzeit,7.036943816699694,14,0,1.0434055081914617e-05
2024,12,87656,Penny Bowman,Männlich,1995-12-13,Kein Austritt,Fachkraft,Berufsausbildung,54,1970-09-20,E6,Ja,2,Ja,13,Ja,Ja,1,20,9,keine,2,Büro,0.81,1392,0,Beförderung,43612.95999445119,5,8,Ja,Executivelevel,Homeoffice,5.857210543093911,29,0,1.0393199035387974e-05
2024,12,30543,Jennifer Miranda,Männlich,2007-06-15,Kein Austritt,Bürokraft,Doktorrand,42,1982-07-19,E5,Ja,5,Ja,25,Ja,Ja,2,7,0,keine,2,Landeszentrale,0.74,2392,0,7,43656.04940145633,7,16,Ja,1,Teilzeit,7.959236575826106,17,0,1.0290032595365317e-05
2024,12,34383,Laura Casey,Weiblich,2015-10-25,Kein Austritt,Abteilungsleiter,Berufsausbildung,30,1994-02-28,E12,Nein,5,Nein,37,Ja,Nein,0,32,5,Elternzeit,2,Büro,0.94,1764,2,8,102748.1102109092,2,16,Nein,3,Homeoffice,10.0,9,0,1.0288697840231095e-05
2024,12,71896,Diana Ali,Weiblich,2005-09-26,Kein Austritt,Bürokraft,Bachelorabschluss,52,1972-07-22,E5,Ja,1,Ja,15,Ja,Ja,2,19,0,keine,2,Büro,0.83,0,0,0,53584.14174683689,6,6,Ja,2,Teilzeit,10.0,19,0,1.0162710211636727e-05
2024,12,44807,Luis Mcclain,Weiblich,2001-03-11,Kein Austritt,Fachkraft,Bachelorabschluss,48,1976-11-27,E6,Ja,3,Nein,19,Ja,Ja,2,15,0,keine,4,Büro,0.32,0,0,10,46022.53566245069,7,16,Ja,4,Teilzeit,8.289595603264601,23,0,1.0030955466260856e-05
2024,12,61354,Sandy Oconnor,Weiblich,2004-09-05,Kein Austritt,Fachkraft,Masterabschluss,44,1979-12-21,E6,Ja,1,Ja,23,Ja,Ja,0,25,9,Elternzeit,3,Büro,0.21,820,0,9,47349.50859352463,8,22,Ja,3,Teilzeit,5.151655598169041,20,0,9.96464378361769e-06
2024,12,85526,Joshua Flores,Männlich,1999-01-24,Kein Austritt,Bürokraft,Bachelorabschluss,50,1974-10-28,E5,Ja,4,Ja,17,Nein,Ja,0,14,0,keine,4,Büro,0.52,0,0,9,36714.541008277665,8,9,Ja,2,Vollzeit,10.0,25,0,9.903196157698532e-06
2024,12,32305,Emma Ruiz,Männlich,1996-07-20,Kein Austritt,Fachkraft,Doktorrand,66,1958-09-07,E6,Ja,1,Ja,1,Ja,Ja,0,19,9,Sabbatical,5,Büro,1.0,4912,0,7,45651.49468239266,2,23,Ja,1,Homeoffice,7.122516495797489,28,0,9.717850900687786e-06
2024,12,26479,Julie Chan,Männlich,1998-12-09,Kein Austritt,Leitung Büro,Masterabschluss,52,1972-01-17,E8,Ja,5,Ja,15,Ja,Ja,1,30,4,keine,1,Büro,0.89,0,0,5,91032.1464504792,10,16,Nein,3,Teilzeit,8.24999109485487,26,0,9.714009428371192e-06
2024,12,27729,Mckenzie Green,Weiblich,1997-02-05,Kein Austritt,Abteilungsleiter,Masterabschluss,55,1969-10-25,E12,Ja,0,Ja,12,Ja,Ja,0,33,4,Sabbatical,5,Büro,0.23,1865,2,0,100189.87996382391,5,12,Ja,2,Teilzeit,8.115300787163529,27,0,9.560790507084996e-06
2024,12,58858,Jennifer Williams,Männlich,1995-02-09,Kein Austritt,Leitung Büro,Berufsausbildung,55,1968-12-24,E8,Ja,1,Ja,12,Nein,Ja,0,25,5,keine,4,Bund,0.99,4025,0,1,76192.96463138222,6,5,Ja,2,Homeoffice,10.0,29,0,9.517774384254929e-06
2024,12,21039,Bianca Ortega,Weiblich,2000-03-07,Kein Austritt,Fachkraft,Doktorrand,58,1966-09-01,E6,Ja,5,Nein,9,Ja,Ja,1,22,12,Elternzeit,3,Büro,0.28,2750,0,4,62113.29755043269,10,9,Ja,3,Teilzeit,5.525663869129481,24,0,9.516328282956422e-06
2024,12,39475,Aaron Lee,Weiblich,2010-10-06,Kein Austritt,Leitung Büro,Bachelorabschluss,40,1984-03-16,E8,Ja,4,Ja,27,Nein,Ja,2,23,5,keine,1,Büro,0.58,0,0,5,89030.31942989105,7,20,Nein,2,Homeoffice,10.0,14,0,9.51335763378631e-06
2024,12,40784,Maria White,Weiblich,2001-09-11,Kein Austritt,Bürokraft,Doktorrand,48,1976-03-14,E5,Ja,4,Ja,19,Ja,Ja,0,21,0,keine,4,Büro,0.57,2569,0,7,58747.723026110936,6,24,Nein,1,Vollzeit,10.0,23,0,9.483845093830856e-06
2024,12,40342,Stephanie Stone,Männlich,2009-04-07,Kein Austritt,Leitung Büro,Bachelorabschluss,40,1984-03-26,E8,Ja,4,Nein,27,Ja,Ja,2,28,13,Sabbatical,3,Büro,0.45,4658,0,8,87834.06199861955,1,19,Ja,4,Vollzeit,6.176100787163529,15,0,9.453809802158238e-06
2024,12,78621,Gabriel Walker,Männlich,2012-07-24,Kein Austritt,Abteilungsleiter,Bachelorabschluss,49,1975-10-20,E12,Ja,3,Ja,18,Ja,Ja,1,37,14,keine,3,Bund,0.94,3438,2,7,72659.73246260814,5,13,Nein,3,Teilzeit,5.1418984802940875,12,0,9.430361771641516e-06
2024,12,98308,Michele Scott,Männlich,2010-05-24,Kein Austritt,Leitung Büro,Bachelorabschluss,51,1973-03-18,E8,Ja,0,Nein,16,Ja,Ja,2,22,5,Elternzeit,4,Büro,0.57,0,0,9,110576.69093090804,2,15,Ja,1,Homeoffice,10.0,14,0,9.42494501238525e-06
2024,12,43257,Nicholas Fritz,Weiblich,2010-06-07,Kein Austritt,Bürokraft,Masterabschluss,34,1990-03-05,E5,Ja,5,Ja,33,Nein,Ja,2,13,0,keine,5,Büro,0.95,424,0,5,51742.94357849459,0,8,Nein,3,Teilzeit,10.0,14,0,9.319516061536632e-06
2024,12,50223,Mr. Lawrence Brooks,Männlich,2011-01-08,Kein Austritt,Abteilungsleiter,Masterabschluss,39,1985-09-24,E12,Ja,3,Nein,28,Ja,Ja,1,30,2,keine,3,Büro,0.35,1442,2,6,95152.93850675198,5,16,Ja,2,Teilzeit,10.0,13,0,9.11770566657566e-06
2024,12,80826,Troy Ruiz,Männlich,2010-06-02,Kein Austritt,Bürokraft,Masterabschluss,39,1985-04-04,E5,Ja,3,Ja,28,Nein,Ja,1,22,4,Krankheit,3,Büro,0.92,0,0,8,55596.18256419002,10,20,Nein,4,Teilzeit,6.398175774002336,14,0,8.934522161580548e-06
2024,12,38705,John Coffey,Männlich,2004-04-24,Kein Austritt,Bürokraft,Doktorrand,42,1982-09-19,E5,Ja,1,Ja,25,Ja,Ja,2,8,0,keine,5,Büro,0.75,4898,0,Seitlicher Wechsel,42559.04930247969,4,22,Nein,Einstiegslevel,Teilzeit,7.986331535888021,20,0,8.922454137573445e-06
2024,12,48829,Emma Owens,Männlich,1998-10-10,Kein Austritt,Bürokraft,Masterabschluss,52,1972-01-01,E5,Ja,2,Ja,15,Nein,Ja,2,13,0,keine,5,Büro,0.13,0,0,Seitlicher Wechsel,43103.76575382903,6,13,Nein,Einstiegslevel,Vollzeit,10.0,26,0,8.86865283747198e-06
2024,12,72419,Melanie Ramirez,Männlich,2007-01-26,Kein Austritt,Leitung Büro,Masterabschluss,46,1978-08-12,E8,Ja,4,Ja,21,Nein,Ja,2,21,4,Elternzeit,5,Büro,0.09,1629,0,2,104379.5102682764,7,6,Nein,1,Teilzeit,8.462584129404178,17,0,8.83706543291035e-06
2024,12,42411,Alfred Galvan,Männlich,2000-11-11,Kein Austritt,Bürokraft,Masterabschluss,48,1976-03-13,E5,Ja,1,Ja,19,Ja,Ja,0,10,0,keine,5,Landeszentrale,0.15,0,0,Keine Veränderung,39898.122763958854,6,21,Ja,Seniorlevel,Teilzeit,8.379534037694434,24,0,8.807747913662582e-06
2024,12,72833,Dennis Mills,Weiblich,2004-04-28,Kein Austritt,Unterabteilungsleiter,Masterabschluss,45,1979-01-19,E10,Ja,4,Ja,22,Ja,Ja,0,37,15,keine,1,Büro,0.44,0,3,8,91656.0237273921,0,19,Ja,1,Vollzeit,5.592232323051549,20,0,8.74277833794974e-06
2024,12,58781,Ashley Hess,Weiblich,2011-05-15,Kein Austritt,Bürokraft,Masterabschluss,32,1992-10-19,E5,Ja,5,Ja,35,Nein,Ja,2,13,0,keine,4,Büro,0.63,1349,0,7,49140.53634013413,7,12,Nein,4,Vollzeit,9.73862888584425,13,0,8.704262085622253e-06
2024,12,97344,Courtney Williams,Weiblich,2004-02-13,Kein Austritt,Abteilungsleiter,Doktorrand,45,1979-01-22,E12,Ja,4,Ja,22,Nein,Ja,1,27,11,Elternzeit,5,Landeszentrale,0.71,3561,2,3,71333.13328722554,10,17,Ja,2,Teilzeit,5.900760338345306,20,0,8.624469397508919e-06
2024,12,54657,Robert Harrison,Weiblich,2004-03-27,Kein Austritt,Bürokraft,Berufsausbildung,40,1984-06-10,E5,Ja,2,Ja,27,Ja,Ja,2,16,0,keine,5,Büro,0.02,0,0,Seitlicher Wechsel,41263.92735784808,1,8,Ja,Mittellevel,Homeoffice,10.0,20,0,8.566870572407299e-06
2024,12,25023,Michael White,Weiblich,2013-02-18,Kein Austritt,Bürokraft,Doktorrand,34,1990-01-04,E5,Ja,4,Ja,33,Ja,Ja,2,14,15,Sabbatical,3,Büro,0.37,0,0,4,57966.09847284375,4,25,Ja,2,Vollzeit,6.63631426366427,11,0,8.423863357374044e-06
2024,12,11420,Jonathan Park,Weiblich,2006-12-23,Kein Austritt,Bürokraft,Doktorrand,40,1984-04-08,E5,Ja,5,Nein,27,Ja,Ja,0,13,0,keine,5,Büro,0.64,0,0,8,53992.51826627783,1,11,Ja,4,Vollzeit,10.0,18,0,8.395749128461302e-06
2024,12,87458,Amanda Hardin,Weiblich,2010-01-08,Kein Austritt,Unterabteilungsleiter,Masterabschluss,40,1984-09-23,E10,Ja,4,Ja,27,Ja,Ja,2,39,3,Krankheit,4,Büro,0.82,4940,3,5,96294.60985176708,6,14,Ja,2,Teilzeit,8.69897502275863,14,0,8.37289406297308e-06
2024,12,99784,Abigail Parsons MD,Männlich,2006-04-21,Kein Austritt,Bürokraft,Berufsausbildung,44,1980-03-24,E5,Ja,4,Ja,23,Ja,Ja,2,19,0,keine,4,Büro,0.94,2288,0,2,51559.24918342555,3,16,Nein,1,Teilzeit,10.0,18,0,8.35480170800701e-06
2024,12,86930,Tommy Walls,Weiblich,2009-04-23,Kein Austritt,Leitung Büro,Berufsausbildung,40,1984-07-05,E8,Ja,1,Ja,27,Nein,Ja,0,26,16,Elternzeit,5,Büro,0.85,0,0,1,72747.99332695147,8,14,Ja,1,Vollzeit,5.300653600649854,15,0,8.311330615873638e-06
