Year,Month,Employee_ID,Name,Gender,Hiring Date,Exit Date,Position,Education Level,Age,Birthdate,Salary Group,Basic Education,Internal Training,Planned Position,Time Until Retirement,Married,Children,Vacation Days Taken,Overtime,Absence Days,Absence Reason,Annual Performance Review,Location,Switching Readiness,Training Costs,Number of Subordinates,Job Role Progression,Salary,Workplace Flexibility,Team Size,Coaching,Job Level,Work Model,Satisfaction,Status,Tenure,Turnover,Churn Probability
2024,12,70552,Stephanie Byrd,Female,2010-01-01,No Exit,Office Clerk,Master Degree,46,1978-01-27,E5,Yes,5,No,21,No,Yes,0,10,15,Illness,5,Office,0.35,0,0,Promotion,76770.79443466806,8,7,No,Entry Level,Part-time,8.867534037694433,Active,14,0,0.0021997963015293236
2024,12,45976,Jeremy Reed,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1978-08-04,E5,Yes,2,Yes,21,No,Yes,0,16,0,none,1,Federal,0.21,187,0,No Change,82902.76047822225,10,19,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,76698,Margaret Coleman,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,55,1968-12-04,E6,Yes,0,No,12,No,Yes,2,12,0,none,4,Office,0.2,3277,0,Promotion,51895.762658896856,1,15,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,15273,Keith Jennings,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,43,1981-06-10,E5,Yes,1,Yes,24,Yes,Yes,1,14,0,none,4,Office,0.71,3377,0,Lateral Move,111766.65422053845,1,22,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,86955,Tanner Mitchell DDS,Female,2010-12-15,No Exit,Office Clerk,Master Degree,38,1985-12-21,E5,Yes,5,Yes,29,Yes,Yes,2,13,0,,5,Office,0.46,0,0,No Change,76453.21432676815,5,21,Yes,Senior Level,Homeoffice,9.255534037694432,Active,14,0,0.0021997963015293236
2024,12,15276,Heather Fields,Female,2010-01-01,No Exit,Specialist,Vocational Training,57,1967-11-23,E6,Yes,5,No,10,No,Yes,0,14,0,Sabbatical,1,Office,0.03,2129,0,No Change,44477.00478424079,9,10,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,78765,Megan Le,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1978-01-22,E5,Yes,3,Yes,21,No,Yes,2,17,0,none,2,Office,0.97,3116,0,Lateral Move,103165.7178767844,7,24,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,60277,Marie Christian,Female,2010-01-01,No Exit,Specialist,Master Degree,58,1966-05-27,E6,Yes,2,No,9,Yes,Yes,0,21,0,Parental Leave,5,Federal,0.35,0,0,Lateral Move,52137.936793492525,10,5,Yes,Entry Level,Part-time,6.530734037694435,Active,14,0,0.0021997963015293236
2024,12,52081,Joyce Bowen,Male,2010-01-16,No Exit,Office Clerk,Doctoral Candidate,39,1985-01-22,E5,Yes,0,Yes,28,No,Yes,2,15,0,Sabbatical,1,Office,0.04,1041,0,Promotion,80358.5123931451,7,21,Yes,Mid Level,Homeoffice,8.236694917380882,Active,14,0,0.0021997963015293236
2024,12,21359,Shelly Alexander,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,52,1972-03-04,E5,Yes,5,Yes,15,Yes,Yes,0,17,12,Illness,3,Headquarters,0.99,0,0,Promotion,65543.91442460973,7,6,No,Senior Level,Homeoffice,5.1714890228966475,Active,14,0,0.0021997963015293236
2024,12,11061,Denise Davenport,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,47,1977-02-01,E5,Yes,3,No,20,No,Yes,2,14,0,none,3,Office,0.2,3648,0,Lateral Move,63009.04775867856,1,23,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,92155,Olivia Harris,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,61,1963-07-05,E6,Yes,5,Yes,6,No,Yes,1,16,5,Illness,4,Office,0.94,0,0,No Change,48867.53444084379,10,9,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,56105,Tanya Kim,Female,2010-01-01,No Exit,Specialist,Master Degree,41,1983-06-23,E6,Yes,2,Yes,26,No,Yes,1,27,0,none,2,Office,0.24,0,0,No Change,64079.57746471993,8,9,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,54057,Barbara Dudley,Female,2010-01-01,No Exit,Specialist,Vocational Training,40,1984-06-16,E6,Yes,5,No,27,Yes,Yes,2,31,0,none,4,Office,0.44,812,0,No Change,54278.22704823011,2,7,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,70443,Cynthia Moore,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,57,1966-12-03,E5,Yes,5,Yes,10,No,Yes,2,16,0,Parental Leave,5,Federal,0.77,0,0,Promotion,71015.83209628626,6,21,Yes,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,56112,Kristen Davis,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,59,1965-11-07,E6,Yes,4,No,8,No,Yes,0,21,0,Sabbatical,1,Federal,0.6,956,0,Promotion,48371.46998021905,8,23,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,25396,Kathleen Moran,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,54,1970-07-28,E6,Yes,3,Yes,13,Yes,Yes,2,21,0,none,5,Office,0.81,0,0,Lateral Move,55176.75845064432,3,5,Yes,Executive Level,Part-time,8.990931535888024,Active,14,0,0.0021997963015293236
2024,12,80702,Katie Suarez,Male,2010-01-01,No Exit,Office Clerk,Master Degree,47,1977-06-22,E5,Yes,3,No,20,No,Yes,0,7,3,Illness,1,Office,0.29,2549,0,No Change,87204.05689322836,3,19,No,Mid Level,Homeoffice,7.741133733958409,Active,14,0,0.0021997963015293236
2024,12,37742,Jonathan Lawrence,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,46,1978-04-06,E5,Yes,3,Yes,21,No,Yes,2,16,0,Parental Leave,2,Federal,0.09,3384,0,No Change,106858.4340505102,1,13,No,Entry Level,Full-time,8.8,Active,14,0,0.0021997963015293236
2024,12,15167,Desiree Tyler,Male,2010-01-01,No Exit,Office Clerk,Master Degree,46,1978-01-19,E5,Yes,1,Yes,21,No,Yes,0,14,0,Parental Leave,2,Office,0.59,0,0,Leave and Rejoin,70864.61140139576,5,24,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,76616,Yvonne Burns,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,46,1978-10-10,E5,Yes,5,No,21,Yes,Yes,1,19,7,Illness,5,Headquarters,0.17,0,0,No Change,77647.09869760193,2,23,No,Executive Level,Full-time,6.443195259823735,Active,14,0,0.0021997963015293236
2024,12,54092,Joshua Reed,Female,2010-04-11,No Exit,Office Clerk,Doctoral Candidate,39,1985-04-17,E5,Yes,2,Yes,28,No,Yes,2,13,0,none,3,Headquarters,0.34,4706,0,Leave and Rejoin,95110.66842951156,2,9,Yes,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,43862,Cynthia Rowe,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,49,1975-02-05,E5,Yes,3,Yes,18,Yes,Yes,2,22,7,Illness,5,Office,0.04,0,0,No Change,71394.7176297689,3,21,Yes,Mid Level,Homeoffice,6.274793934419069,Active,14,0,0.0021997963015293236
2024,12,29528,Patrick Thornton,Female,2010-04-18,No Exit,Office Clerk,Bachelor Degree,39,1985-04-24,E5,Yes,1,Yes,28,No,Yes,0,14,0,none,1,Office,0.02,1976,0,Lateral Move,108196.24271126298,6,21,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,50026,Veronica Simpson,Female,2010-01-04,No Exit,Office Clerk,Bachelor Degree,39,1985-01-10,E5,Yes,2,No,28,No,Yes,0,14,0,none,1,Office,0.62,4952,0,No Change,74158.99039538206,0,15,No,Senior Level,Part-time,7.8706758463469635,Active,14,0,0.0021997963015293236
2024,12,91057,Maria Parker,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,58,1966-04-24,E5,Yes,1,No,9,No,Yes,1,12,5,Illness,3,Office,0.58,2157,0,No Change,75083.09772957547,0,5,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,68529,Kevin Oconnor,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,44,1980-09-02,E5,Yes,2,No,23,No,Yes,1,18,0,none,1,Office,0.9,0,0,Lateral Move,86240.63310820026,0,16,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,25525,Edward Burgess,Male,2010-01-01,No Exit,Specialist,Master Degree,61,1963-11-12,E6,Yes,2,No,6,No,Yes,1,21,0,,4,Headquarters,0.93,0,0,Lateral Move,58852.10557733458,8,19,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,33819,Daniel Kane,Male,2010-01-01,No Exit,Specialist,Vocational Training,52,1972-06-16,E6,Yes,4,No,15,No,Yes,2,18,0,none,4,Headquarters,0.49,3706,0,Promotion,62470.72528846162,8,18,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,74789,David Thompson,Male,2010-01-01,No Exit,Specialist,Master Degree,40,1984-01-05,E6,Yes,1,Yes,27,Yes,Yes,2,27,0,none,5,Federal,0.09,0,0,Leave and Rejoin,48276.97572585982,9,9,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,21542,Allison Smith,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,50,1974-07-20,E5,Yes,0,No,17,Yes,Yes,1,11,0,none,2,Federal,0.67,0,0,Leave and Rejoin,75026.07963649638,5,8,No,Entry Level,Homeoffice,9.797534037694431,Active,14,0,0.0021997963015293236
2024,12,99364,Cynthia Morris,Male,2010-01-01,No Exit,Specialist,Master Degree,47,1977-07-20,E6,Yes,0,No,20,Yes,Yes,2,21,0,none,1,Office,0.17,1783,0,No Change,60269.96664223681,6,15,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,89129,Anthony Harmon,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,45,1979-08-20,E5,Yes,3,Yes,22,No,Yes,1,19,0,none,5,Headquarters,0.68,4719,0,No Change,107852.69969775286,9,10,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,48175,Theresa Williams,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,53,1971-09-14,E5,Yes,3,No,14,Yes,Yes,0,13,0,none,1,Federal,0.56,4144,0,No Change,65946.33046116697,10,17,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,13365,Sharon Boyd,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,56,1967-12-25,E6,Yes,3,Yes,11,Yes,Yes,0,22,0,Parental Leave,4,Office,0.09,228,0,Lateral Move,64701.94935642919,5,12,Yes,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,11330,Theodore Jones Jr.,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,50,1974-09-14,E6,Yes,4,No,17,No,Yes,2,27,5,Illness,1,Headquarters,0.16,4250,0,Promotion,45616.697839764376,1,6,Yes,Executive Level,Homeoffice,6.978289022896647,Active,14,0,0.0021997963015293236
2024,12,44099,Ana Hill,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,49,1975-06-18,E5,Yes,0,No,18,No,Yes,1,18,0,none,3,Headquarters,0.91,0,0,Lateral Move,97463.18566355556,4,21,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,66626,Kimberly Nguyen,Male,2010-01-01,No Exit,Specialist,Master Degree,45,1979-04-15,E6,Yes,1,Yes,22,Yes,Yes,0,25,2,Illness,4,Federal,0.87,1527,0,No Change,61423.45612617054,8,5,No,Senior Level,Full-time,8.209489022896648,Active,14,0,0.0021997963015293236
2024,12,25670,Michael Farrell,Male,2010-01-01,No Exit,Office Manager,Bachelor Degree,47,1977-05-08,E8,Yes,0,No,20,Yes,Yes,2,28,0,Parental Leave,2,Office,0.12,3619,0,Promotion,85574.22170190727,9,25,Yes,Executive Level,Full-time,8.528472578492956,Active,14,0,0.0021997963015293236
2024,12,13390,Patricia Le,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,55,1968-12-20,E6,Yes,3,Yes,12,No,Yes,0,9,0,none,1,Headquarters,0.46,0,0,Promotion,54942.176409323234,8,6,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,35928,Jesse Perez,Male,2010-01-01,No Exit,Office Clerk,Master Degree,40,1984-10-17,E5,Yes,4,Yes,27,No,Yes,1,18,0,Parental Leave,5,Office,0.36,208,0,No Change,107609.159744349,6,16,Yes,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,78937,Jesse Perry,Female,2010-01-01,No Exit,Specialist,Vocational Training,43,1981-05-25,E6,Yes,1,No,24,No,Yes,1,11,0,none,3,Office,0.58,0,0,Lateral Move,63712.99070087794,1,17,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,87139,Christian Leblanc,Male,2010-01-01,No Exit,Specialist,Vocational Training,57,1967-05-06,E6,Yes,2,Yes,10,No,Yes,0,21,0,Parental Leave,3,Office,0.76,0,0,Promotion,67110.31601394582,2,10,No,Executive Level,Homeoffice,8.502675846346964,Active,14,0,0.0021997963015293236
2024,12,97404,Laurie Hoffman,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,61,1963-06-14,E6,Yes,5,No,6,No,Yes,0,24,0,Parental Leave,2,Office,0.84,0,0,Lateral Move,38910.08528322667,7,22,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,42007,Charles Lester,Male,2010-01-01,No Exit,Specialist,Master Degree,42,1982-11-09,E6,Yes,4,No,25,Yes,Yes,0,15,0,none,5,Federal,0.62,0,0,Leave and Rejoin,55162.56293835121,7,18,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,62488,Andrea Hubbard,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,53,1971-10-21,E6,Yes,2,Yes,14,No,Yes,0,16,5,Illness,1,Office,0.06,2969,0,Leave and Rejoin,52939.838929138234,1,5,No,Senior Level,Homeoffice,6.881731535888022,Active,14,0,0.0021997963015293236
2024,12,84946,Victor Taylor,Male,2010-01-01,No Exit,Specialist,Vocational Training,52,1972-04-25,E6,Yes,2,Yes,15,No,Yes,1,17,0,none,3,Office,0.21,0,0,No Change,47288.830929576055,0,15,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,95256,Linda Smith,Female,2010-01-01,No Exit,Office Clerk,Master Degree,43,1981-04-02,E5,Yes,4,Yes,24,Yes,Yes,0,16,0,none,1,Headquarters,0.59,0,0,Lateral Move,80915.31926812849,1,8,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,50135,Shannon Ramsey,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,52,1972-10-08,E5,Yes,5,Yes,15,No,Yes,1,23,5,Illness,4,Office,0.49,1351,0,Promotion,74386.18517197653,5,25,Yes,Entry Level,Homeoffice,7.056793934419068,Active,14,0,0.0021997963015293236
2024,12,41946,Tracy Ballard,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,56,1968-05-01,E6,Yes,2,Yes,11,No,Yes,1,20,5,Illness,1,Office,0.15,0,0,No Change,65110.25192891398,5,8,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,11231,Jordan Chambers,Male,2010-01-01,No Exit,Office Manager,Vocational Training,50,1973-12-24,E8,Yes,2,Yes,17,Yes,Yes,2,23,0,Parental Leave,2,Federal,0.27,0,0,Promotion,66729.04766557075,1,25,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,74722,Lauren Carson,Male,2010-03-20,No Exit,Office Clerk,Bachelor Degree,39,1985-03-26,E5,Yes,2,No,28,Yes,Yes,0,27,0,Parental Leave,5,Office,0.62,374,0,Promotion,90439.18330160688,1,18,No,Mid Level,Homeoffice,7.077133733958409,Active,14,0,0.0021997963015293236
2024,12,41963,Connie Brown,Male,2010-01-01,No Exit,Specialist,Vocational Training,50,1974-08-13,E6,Yes,1,Yes,17,Yes,Yes,0,23,0,none,5,Headquarters,0.19,65,0,Lateral Move,50109.501315273,1,5,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,95215,Charles Shah,Male,2010-10-14,No Exit,Office Clerk,Vocational Training,39,1985-10-20,E5,Yes,2,No,28,No,Yes,2,24,0,none,5,Office,0.62,4559,0,Promotion,88315.98811387207,6,10,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,58351,Brandy Chavez,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,54,1970-10-28,E5,Yes,1,Yes,13,No,Yes,0,20,0,none,2,Office,0.06,3078,0,Leave and Rejoin,88194.93714460108,8,25,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,33788,Natalie Bautista,Female,2010-12-13,No Exit,Office Clerk,Vocational Training,38,1985-12-19,E5,Yes,5,Yes,29,No,Yes,2,22,0,Parental Leave,1,Headquarters,0.18,2593,0,Lateral Move,98389.27356341982,6,25,Yes,Entry Level,Part-time,9.9,Active,14,0,0.0021997963015293236
2024,12,58368,Patrick Moore,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,52,1972-04-11,E5,Yes,1,No,15,No,Yes,2,26,0,none,4,Office,0.66,0,0,Promotion,94147.87111483687,6,12,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,31747,Brett Burns,Female,2010-01-01,No Exit,Specialist,Master Degree,57,1967-06-14,E6,Yes,1,No,10,Yes,Yes,0,13,5,Illness,1,Office,0.21,0,0,No Change,59560.01191945826,7,10,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,50189,Jeremy Sampson,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,44,1980-11-20,E6,Yes,1,No,23,No,Yes,1,22,0,none,5,Office,0.86,0,0,Promotion,51702.221871750735,8,7,No,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,93202,Vanessa Howard,Female,2010-01-01,No Exit,Office Clerk,Master Degree,50,1974-09-16,E5,Yes,1,No,17,Yes,Yes,0,12,0,none,2,Federal,0.24,2432,0,No Change,113225.02829286968,2,19,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,52245,Colton Martinez,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,48,1976-09-03,E5,Yes,4,Yes,19,No,Yes,2,11,0,none,1,Office,1.0,0,0,Promotion,114705.51341782336,0,22,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,15383,Jordan Bates,Female,2010-01-01,No Exit,Specialist,Master Degree,46,1978-03-06,E6,Yes,1,No,21,No,Yes,1,18,0,Illness with rehab,1,Office,0.72,3086,0,No Change,50980.261841735315,2,25,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,89569,Robin Brown,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,45,1978-12-22,E5,Yes,0,No,22,No,Yes,1,16,0,none,4,Headquarters,0.72,3638,0,No Change,93513.73778859114,2,15,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,52906,Dr. Michael Evans,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,58,1966-05-07,E6,Yes,2,No,9,No,Yes,0,15,0,Parental Leave,5,Office,0.09,0,0,Lateral Move,38409.59879809533,5,14,No,Mid Level,Full-time,10.0,Active,14,0,0.002197675625593336
